gcp_id,height_offset_m,rpc_col,rpc_row,rpc_error_px,rpc_error_m,gt_used_for_rpc_projection
gf7_esri_0048,0.0,9112.782515871626,1930.462871509586,17.62425297976945,11.390348824476051,False
gf7_esri_0050,0.0,9710.077786300608,9505.541815502473,8.493580222208278,5.489333997297314,False
gf7_esri_0051,0.0,9635.731984864491,13736.383062255965,6.7501779856863395,4.362594448447285,False
gf7_esri_0052,0.0,16669.173225864513,14294.64606145494,7.591841134534035,4.906509746985523,False
gf7_esri_0054,0.0,8433.552956316205,9078.028177085238,5.710518686762833,3.6906866043782,False
gf7_esri_0056,0.0,8667.333177313703,13519.882394834567,8.437458623193136,5.453089680829855,False
gf7_esri_0057,0.0,13448.053627326652,15204.4446021171,11.010216387359376,7.115776790504373,False
gf7_esri_0058,0.0,9248.96492940262,2047.4929861258424,7.592673218012227,4.907059136020757,False
gf7_esri_0059,0.0,8613.768826643056,9732.804234419427,9.283584260955548,5.9999077393505225,False
gf7_esri_0062,0.0,13298.677034044118,11578.354743977254,8.660619925075919,5.5972444144669025,False
gf7_esri_0063,0.0,9158.120838666595,1808.0103301639356,18.445497387391256,11.921086390787998,False
gf7_esri_0064,0.0,8728.989312522655,9306.393368416679,6.751510225390577,4.363453850618375,False
gf7_esri_0066,0.0,9857.047789942866,13773.381572825201,7.593976233028596,4.90793953501577,False
gf7_esri_0067,0.0,16026.136297494193,12596.562860003674,6.747515130219088,4.360839248030159,False
gf7_esri_0070,0.0,14922.708974193967,8525.81097130416,9.279924504568193,5.997477173365473,False
gf7_esri_0071,0.0,8515.273694630723,13201.048186709962,8.181214743747503,5.287484042774323,False
gf7_esri_0072,0.0,12920.033581447819,15217.137577922036,9.485758420635598,6.130545326728069,False
gf7_esri_0073,0.0,8419.02708828577,1258.4022922342374,9.279320122449104,5.997141557329207,False
gf7_esri_0075,0.0,10227.306795564844,9448.899171696807,6.748919476295563,4.3617666710710745,False
gf7_esri_0076,0.0,8819.32578447997,13554.956144838223,8.746506214725764,5.652825165175298,False
gf7_esri_0077,0.0,16016.124371715307,12423.406374001508,6.747454092627815,4.360795523541414,False
gf7_esri_0078,0.0,9099.0919929271,1647.8404462114995,8.493447563065592,5.489237945294209,False
gf7_esri_0080,0.0,10026.10290629994,10217.131335114002,7.592892256299087,4.907214709084641,False
gf7_esri_0081,0.0,9132.859649286198,13496.191792068443,10.96876214343331,7.089052277463092,False
gf7_esri_0082,0.0,12921.070643407758,14514.673688330628,7.655127980612529,4.947430786533043,False
gf7_esri_0084,0.0,8979.712998432353,10052.357602555197,8.667380765811314,5.601669821713154,False
gf7_esri_0085,0.0,12852.870776295313,6018.238199509784,7.5912700014379935,4.906130725972008,False
gf7_esri_0086,0.0,9912.581001881132,11933.43837062419,6.7494717241796325,4.362127283463299,False
gf7_esri_0088,0.0,8403.61524998369,1100.5673686403861,16.167520748855026,10.448933624256426,False
gf7_esri_0089,0.0,8552.864557996252,8996.329817043947,6.751360721048514,4.363358713713979,False
gf7_esri_0091,0.0,8493.376447926421,13620.361253895497,8.43747429255162,5.45310640455813,False
gf7_esri_0092,0.0,15724.784848994424,14967.281766186221,7.592039386919296,4.906649256198166,False
gf7_esri_0093,0.0,9285.75454544314,1917.1943424619276,6.748976093417449,4.361792239129949,False
gf7_esri_0094,0.0,8174.317675174245,9791.546799829865,8.439571735308556,5.454441289672454,False
gf7_esri_0096,0.0,9495.105861267548,15040.09339643853,6.750686901994668,4.362933476562644,False
gf7_esri_0097,0.0,15988.99918748726,13040.794876550728,7.842558847608989,5.068547795478377,False
gf7_esri_0099,0.0,3687.939767243828,7277.424654920165,8.665209809439135,5.600332181067405,False
gf7_esri_0100,0.0,9920.454827923724,9381.39782596039,6.748862556381434,4.361731028994311,False
gf7_esri_0102,0.0,16231.933123991164,15119.71199955919,6.748608955386075,4.361541739027111,False
gf7_esri_0103,0.0,8427.836830764465,975.7846094813867,7.030915357706873,4.543993482175918,False
gf7_esri_0104,0.0,9123.730303236585,9690.084386929237,8.439647624894942,5.454479430144524,False
gf7_esri_0105,0.0,9833.460049678755,9493.880933771039,8.663653683754525,5.599240124144085,False
gf7_esri_0106,0.0,9440.897391273194,13810.865917521933,6.750188169264115,4.362602849966869,False
gf7_esri_0108,0.0,8906.14543272225,1197.8833365218743,9.331608855765683,6.030923101215699,False
gf7_esri_0109,0.0,8306.769207667687,9256.575301130766,5.989253781263978,3.870814438894359,False
gf7_esri_0110,0.0,11240.221888306081,11063.87870975267,5.157299449167625,3.3331157538127356,False
gf7_esri_0111,0.0,9331.18221937064,15114.068997901553,6.750713892081742,4.362947878193435,False
gf7_esri_0112,0.0,11837.15790110272,15312.673733909749,8.435292173524571,5.451665075046448,False
gf7_esri_0113,0.0,8158.815127633687,7556.829184512611,8.43840731024604,5.45368385611192,False
gf7_esri_0115,0.0,9310.233099356523,14987.829600974237,6.750633086709632,4.362904307145889,False
gf7_esri_0116,0.0,8455.058303717165,9890.60407228036,6.751735177773926,4.36359891125441,False
gf7_esri_0118,0.0,8261.845017158748,13575.644729300031,8.374999307158243,5.41273428656904,False
gf7_esri_0119,0.0,8043.211602973797,9240.608053663549,8.439257297072077,5.45424165493813,False
gf7_esri_0120,0.0,13109.747976758728,5902.664184062709,7.591246400438121,4.906113016645946,False
gf7_esri_0121,0.0,7893.501003457262,13444.118992596184,5.432757399057716,3.5111703448692695,False
gf7_esri_0122,0.0,9328.801431066096,11257.336588069345,8.440471597689049,5.455019735809667,False
gf7_esri_0123,0.0,13062.574300824974,8928.931250982429,8.436262427296892,5.452248979324386,False
gf7_esri_0124,0.0,8474.378284266762,13445.049206510388,8.374967384027606,5.412706408494564,False
gf7_esri_0126,0.0,11514.100870130122,11004.920624219169,7.031678800679585,4.544498040604767,False
gf7_esri_0127,0.0,7604.592976074924,13154.854668369422,5.987720903371035,3.8698270310025067,False
gf7_esri_0129,0.0,10969.18801375118,11061.39855040206,8.437085064429459,5.4528095772931096,False
gf7_esri_0130,0.0,9334.621511368648,14847.07740312182,6.739388110104063,4.355612293385079,False
gf7_esri_0131,0.0,7151.196315071815,6792.099041233016,8.665350503422554,5.600369173469148,False
gf7_esri_0132,0.0,15681.650852985265,7065.927601528787,8.493190635065744,5.489015143097588,False
gf7_esri_0133,0.0,8490.828126915801,13808.133807770277,6.750056720191435,4.362535676264561,False
gf7_esri_0134,0.0,8693.744394214067,9861.166677974072,7.5957441073927825,4.9090645006904525,False
gf7_esri_0135,0.0,9339.448564776314,6213.500906306706,8.434343280687852,5.45104527159044,False
gf7_esri_0137,0.0,8782.798024009466,10417.142830999112,9.283983910925738,6.000171439912199,False
gf7_esri_0139,0.0,9183.095888841039,14689.395141049234,6.750543472888609,4.3628306986592,False
gf7_esri_0141,0.0,12783.584302380572,9512.4867498491,8.436496222564664,5.45241510756511,False
gf7_esri_0142,0.0,9255.430434129601,13780.562194201175,8.437712957064456,5.453234947905916,False
gf7_esri_0146,0.0,8829.769724757865,9051.852600308148,6.751420178078933,4.363392630172972,False
gf7_esri_0148,0.0,8888.972491187393,13266.624454414388,8.494819551704751,5.490154960180363,False
gf7_esri_0149,0.0,8447.970215889363,9722.902864297748,9.283534318951528,5.999884052714127,False
gf7_esri_0150,0.0,15095.79142415881,8487.924645031302,8.436301712457068,5.452253336712212,False
gf7_esri_0151,0.0,8894.006985804523,14249.475889599144,10.866546370641585,7.022962571312925,False
gf7_esri_0153,0.0,14765.637139911772,5779.449109071664,8.434864097443509,5.451317428225118,False
gf7_esri_0154,0.0,8967.113133958372,14428.297665836315,6.750384583132364,4.3627384203790935,False
gf7_esri_0157,0.0,8455.450122814782,13320.120410973253,6.749853449247375,4.362402410766137,False
gf7_esri_0159,0.0,10055.057573759295,9540.660951469947,6.748958311145494,4.361786985686381,False
gf7_esri_0160,0.0,9651.486723583268,13904.270128128717,7.594029887824878,4.907970752291271,False
gf7_esri_0161,0.0,5375.379266835325,7154.628184031071,8.665351441549197,5.600391530234068,False
gf7_esri_0162,0.0,13570.348340148383,10682.822875091293,10.12462791579779,6.543437397867754,False
gf7_esri_0163,0.0,8947.096031367704,14698.334302499417,8.66550742333645,5.6004786258934445,False
gf7_esri_0164,0.0,5701.210794917843,11102.653759547786,6.751859935303817,4.363733988682867,False
gf7_esri_0165,0.0,12365.512857070978,9415.484288532029,8.436418961355301,5.45235959826257,False
gf7_esri_0166,0.0,8911.415942146965,14550.752222844676,7.657985633290694,4.949324251617116,False
gf7_esri_0169,0.0,8702.432475446307,14115.026387295857,14.204053912204419,9.180039957721032,False
gf7_esri_0170,0.0,8763.068969793463,7345.256082032089,7.594553661217871,4.9082964672093725,False
gf7_esri_0174,0.0,13313.658949494333,10816.129628562576,8.664395611732123,5.599694625501742,False
gf7_esri_0175,0.0,8721.814749696401,14350.50386596661,5.988171701891191,3.8701360399472096,False
gf7_esri_0176,0.0,4192.946420337108,9941.217082961412,8.666579705480197,5.601229369606809,False
gf7_esri_0177,0.0,12981.867989574115,9529.621767565463,7.5929012475990545,4.907199436921618,False
gf7_esri_0180,0.0,9150.951651527377,10055.246278451528,8.667409507558256,5.601686327760394,False
gf7_esri_0001,20.0,1306.7235301905203,6528.643656157899,8.927753272277794,5.770073256312962,False
gf7_esri_0002,20.0,5119.705774011649,4936.423633335893,8.27515142408773,5.348215392559314,False
gf7_esri_0004,20.0,1425.7689741106024,6599.457893802748,8.928223996743974,5.770386363367857,False
gf7_esri_0005,20.0,8830.364330990276,9979.139181471808,8.405805294322867,5.432610206144576,False
gf7_esri_0006,20.0,12657.353678568696,9408.554822026417,13.0486985508331,8.433229537819956,False
gf7_esri_0008,20.0,16517.734630495248,14351.093045408448,9.471840650106902,6.121531441269326,False
gf7_esri_0011,20.0,8800.878767369937,9519.549015367109,8.621414057829686,5.571941989066666,False
gf7_esri_0014,20.0,12900.457343023932,14904.424578575412,8.206076490855695,5.303511747790268,False
gf7_esri_0015,20.0,8294.636510104761,1222.4122047441015,7.606788194278106,4.9161973521578375,False
gf7_esri_0017,20.0,8896.121532482313,9838.629037776975,8.408094714021614,5.434087969030981,False
gf7_esri_0018,20.0,12563.724409606633,9530.641019361747,12.56326616643107,8.119503228756871,False
gf7_esri_0019,20.0,8713.842900676187,13643.74325772329,9.1888421258149,5.93869465872893,False
gf7_esri_0020,20.0,10785.12805934051,13797.950205489858,8.878102611097816,5.7378452103476905,False
gf7_esri_0022,20.0,1127.931365045035,7662.637860426326,8.917954034504842,5.763767126559471,False
gf7_esri_0023,20.0,8748.204802117645,9681.711378886435,10.795586825019873,6.977101023769677,False
gf7_esri_0024,20.0,12728.248505785836,9293.188734269848,13.389027338073838,8.6531774099067,False
gf7_esri_0026,20.0,16198.691180179809,14507.573414290757,9.460179372914961,6.113991739412487,False
gf7_esri_0028,20.0,2069.409880092302,8817.400065327889,8.599418163349902,5.557835159684129,False
gf7_esri_0032,20.0,14451.777694080596,15207.300890769071,8.603100280723618,5.560088959177179,False
gf7_esri_0034,20.0,8631.414077658897,10042.316519858166,8.398740861573561,5.428043986814883,False
gf7_esri_0035,20.0,12841.725236516642,9350.255250262819,9.338264994589107,6.035214317240584,False
gf7_esri_0036,20.0,9112.825324019757,13773.435866959113,9.20339152007116,5.9481216286003145,False
gf7_esri_0037,20.0,13014.119917357868,15054.085668749429,8.55131204083068,5.526637112669866,False
gf7_esri_0038,20.0,8727.027833314687,1330.4505629090709,11.515203455670836,7.442161789593852,False
gf7_esri_0039,20.0,8792.563157599454,10196.550635991242,8.404538622981633,5.43179655226259,False
gf7_esri_0040,20.0,14660.057442750709,5874.480712598335,9.403420770485914,6.077272255693144,False
gf7_esri_0041,20.0,8833.365492338271,14138.664054941564,10.71347213438446,6.924061857961523,False
gf7_esri_0042,20.0,16076.116548406557,14581.251371148675,9.455701778725459,6.1110990339861795,False
gf7_esri_0046,20.0,9206.755720440451,13902.526025250752,8.417430654855949,5.4401391115039,False
gf7_esri_0047,20.0,13640.071578819476,10995.88171673743,9.364468660408177,6.052147125463983,False
gf7_esri_0048,20.0,9112.374518294208,1927.3745166571425,16.492296936306882,10.658778856443222,False
gf7_esri_0050,20.0,9709.69515773738,9502.453533979013,8.940606725140995,5.778243705105254,False
gf7_esri_0051,20.0,9635.346210503558,13733.29481668632,7.65438116510545,4.9469748572552925,False
gf7_esri_0052,20.0,16669.085998512623,14291.557991974145,8.682694921760852,5.61151458635417,False
gf7_esri_0054,20.0,8433.116146623592,9074.939857172205,6.777452912395032,4.380242154458291,False
gf7_esri_0056,20.0,8666.906298771355,13516.794122569972,9.187048266754568,5.937545929175265,False
gf7_esri_0057,20.0,13447.829675343131,15201.356464259337,12.073606974727236,7.803033951909519,False
gf7_esri_0058,20.0,9248.562713002797,2044.4046347256808,8.417934460440012,5.440416176812682,False
gf7_esri_0059,20.0,8613.339663192388,9729.715930237444,9.985387585135411,6.453477726748394,False
gf7_esri_0062,20.0,13298.44673156539,11575.26657092942,10.171000664081467,6.573383562501745,False
gf7_esri_0063,20.0,9157.714764084389,1804.921977118789,17.59813129177335,11.373444642867941,False
gf7_esri_0064,20.0,8728.565040040083,9303.305061754121,7.624305628113497,4.927535416619857,False
gf7_esri_0066,20.0,9856.671410423456,13770.293331847923,8.44058721975434,5.455098942028144,False
gf7_esri_0067,20.0,16026.021770963876,12593.474757997295,7.874850418804754,5.089422715762844,False
gf7_esri_0070,20.0,14922.547600159525,8522.722810829302,10.215881645092084,6.6023723514218435,False
gf7_esri_0071,20.0,8514.84036137266,13197.959907397571,8.837593230286474,5.711698646876674,False
gf7_esri_0072,20.0,12919.787217028646,15214.049426773636,10.900694603702494,7.045003614622986,False
gf7_esri_0073,20.0,8418.589644948866,1255.3139123332621,9.974303874736172,6.446303337234406,False
gf7_esri_0075,20.0,10226.946120823264,9445.81090280683,7.673814053069617,4.959517815294503,False
gf7_esri_0076,20.0,8818.905357612404,13551.867876392871,9.329812594750415,6.029813290840746,False
gf7_esri_0077,20.0,16016.009419594866,12420.318271056027,7.874444146618461,5.089155155937833,False
gf7_esri_0078,20.0,9098.683416735192,1644.7520850314759,9.579750650971716,6.1913057553263835,False
gf7_esri_0080,20.0,10025.733691975125,10214.043069395533,8.445663225201338,5.458352549688902,False
gf7_esri_0081,20.0,9132.452530298155,13493.10353091067,11.618168531079245,7.508760150707166,False
gf7_esri_0082,20.0,12920.82432141663,14511.585529969696,8.949417935426803,5.783917124235815,False
gf7_esri_0084,20.0,8979.29937015433,10049.269307912042,8.734009603291392,5.6447315906895685,False
gf7_esri_0085,20.0,12852.62153913283,6015.149967943116,8.545212298282443,5.522650176929004,False
gf7_esri_0086,20.0,9912.206973430477,11930.350116592264,7.6633592509042066,4.952765169990129,False
gf7_esri_0088,20.0,8403.177152989612,1097.4789862540056,14.901945238808866,9.631002742559966,False
gf7_esri_0089,20.0,8552.432809184358,8993.24150332773,7.618088269756762,4.923518858954264,False
gf7_esri_0091,20.0,8492.94218651293,13617.27297758223,9.180743680235544,5.93347848247595,False
gf7_esri_0092,20.0,15724.657537259805,14964.193678787102,8.648864517577953,5.589663394693302,False
gf7_esri_0093,20.0,9285.353891318007,1914.1059897548184,7.641384493304189,4.938546398410032,False
gf7_esri_0094,20.0,8173.869859947465,9788.458484280018,9.171196504965156,5.927285703739889,False
gf7_esri_0096,20.0,9494.714122323076,15037.005158083408,7.649954600813893,4.94412546554536,False
gf7_esri_0097,20.0,15988.88308549645,13037.706778781007,9.53131135144497,6.15996743883063,False
gf7_esri_0099,20.0,3687.301522521824,7274.336207764736,9.872318817626368,6.380487719510724,False
gf7_esri_0100,20.0,9920.081128206608,9378.309549275125,7.663124161864485,4.952610333460649,False
gf7_esri_0102,20.0,16231.82733932547,15116.623927216493,7.883038073466262,5.094709119324878,False
gf7_esri_0103,20.0,8427.399757049652,972.6962323880543,8.60848198597777,5.563555247871698,False
gf7_esri_0104,20.0,9123.32278639228,9686.996093585394,9.20576337978615,5.9496141575515535,False
gf7_esri_0105,20.0,9833.082657060633,9490.792656744587,8.764880823676874,5.664662298690186,False
gf7_esri_0106,20.0,9440.503347163902,13807.777667894105,7.647641908724589,4.942621383273996,False
gf7_esri_0108,20.0,8905.728664696115,1194.7949689711168,10.341779117328901,6.683785781251685,False
gf7_esri_0109,20.0,8306.32701328939,9253.486984180268,7.349482028358546,4.749920806955865,False
gf7_esri_0110,20.0,11239.90421197249,11060.79047886849,6.745950295782394,4.359846355041301,False
gf7_esri_0111,20.0,9330.783522040269,15110.980757222627,7.644300351425272,4.940467709295771,False
gf7_esri_0112,20.0,11836.865574032676,15309.585554636411,9.300392619800576,6.0107729034833355,False
gf7_esri_0113,20.0,8158.36664979739,7553.740849427817,9.169580848466463,5.926236219940953,False
gf7_esri_0115,20.0,9309.833513822556,14984.741356774415,7.643508117501229,4.939965490526308,False
gf7_esri_0116,20.0,8454.62240461852,9887.515764838268,7.615031640772279,4.921541337436981,False
gf7_esri_0118,20.0,8261.400928507732,13572.556446503153,8.998466281128886,5.815678924865305,False
gf7_esri_0119,20.0,8042.758222144594,9237.519729593329,9.166153048578874,5.924030043549227,False
gf7_esri_0120,20.0,13109.509642932297,5899.575957906927,8.55439284385568,5.52858066605783,False
gf7_esri_0121,20.0,7893.041278736699,13441.030701062597,7.302419630916726,4.719525900109793,False
gf7_esri_0122,20.0,9328.402622968086,11254.24831235601,9.213968855358791,5.95492578458286,False
gf7_esri_0123,20.0,13062.33397115144,8925.843047791024,9.346174291210401,6.040313430146263,False
gf7_esri_0124,20.0,8473.943215768975,13441.96092845114,9.006298204479535,5.820732878455205,False
gf7_esri_0126,20.0,11513.79481766341,11001.832401491838,8.697295436638802,5.620968077572868,False
gf7_esri_0127,20.0,7604.120984448202,13151.766371022059,7.327013661163677,4.735403666949912,False
gf7_esri_0129,20.0,10968.858832616303,11058.310313629863,9.270503485120656,5.991440148341497,False
gf7_esri_0130,20.0,9334.222956946829,14843.989163280592,8.143058221832849,5.262792989112766,False
gf7_esri_0131,20.0,7150.705067196168,6789.010674729812,9.9809296973268,6.450620892645275,False
gf7_esri_0132,20.0,15681.521690815554,7062.8394473501885,9.170725578541186,5.926895290207424,False
gf7_esri_0133,20.0,8490.393757855989,13805.045533062832,7.614668437838804,4.921330901358026,False
gf7_esri_0134,20.0,8693.318624967898,9858.078377759459,8.400889812119928,5.429423288595449,False
gf7_esri_0135,20.0,9339.050197870969,6210.412588029963,9.208680446850465,5.95149288295245,False
gf7_esri_0137,20.0,8782.376037354194,10414.054536007528,9.992003122391017,6.457759119113543,False
gf7_esri_0139,20.0,9182.690903529749,14686.30689442883,7.639023843262847,4.93704956719811,False
gf7_esri_0141,20.0,12783.33213269441,9509.398542898682,9.336192608532803,6.0338790278539465,False
gf7_esri_0142,20.0,9255.02851685766,13777.473940831216,9.208652562236987,5.95148782982361,False
gf7_esri_0146,20.0,8829.349729171992,9048.76429425512,7.62771153334429,4.92973321342743,False
gf7_esri_0148,20.0,8888.555019171052,13263.536185853553,8.91018263861422,5.758601829238837,False
gf7_esri_0149,20.0,8447.534015753843,9719.814554992963,9.97921686774504,6.449498874704586,False
gf7_esri_0150,20.0,15095.637396783583,8484.8364887759,9.420637279830252,6.088414425371505,False
gf7_esri_0151,20.0,8893.58972708081,14246.387633977065,10.375717104302494,6.705743516718223,False
gf7_esri_0153,20.0,14765.469093025862,5776.360922696527,9.407228168992326,6.079740737549161,False
gf7_esri_0154,20.0,8966.698981791553,14425.209409658286,7.631416411331133,4.932144705180131,False
gf7_esri_0157,20.0,8455.014250651759,13317.03213123206,7.613269406225395,4.9204245782896185,False
gf7_esri_0159,20.0,10054.689587007077,9537.572680519344,7.667872005562283,4.955672087429712,False
gf7_esri_0160,20.0,9651.101618423221,13901.181884418158,8.43330959655712,5.450391617667823,False
gf7_esri_0161,20.0,5374.812643990526,7151.539777908047,9.925176305313864,6.414612689548588,False
gf7_esri_0162,20.0,13570.129568768907,10679.734696732108,10.973827200002008,7.092265700568551,False
gf7_esri_0163,20.0,8946.68103094956,14695.246047439854,8.73105719281244,5.64284314824027,False
gf7_esri_0164,20.0,5700.658015151563,11099.565390688906,7.52030434451,4.860380397079586,False
gf7_esri_0165,20.0,12365.242940811146,9412.396072032849,9.320846920427964,6.023955116895624,False
gf7_esri_0166,20.0,8910.999427208488,14547.66396510831,8.094635156826277,5.231529021876404,False
gf7_esri_0169,20.0,8702.007090227919,14111.938118787926,12.935702232660189,8.36030784668939,False
gf7_esri_0170,20.0,8762.646138972317,7342.167760630304,8.402299867610926,5.430336079818421,False
gf7_esri_0174,20.0,13313.429281976565,10813.041447206506,10.175144142094368,6.5760732218921385,False
gf7_esri_0175,20.0,8721.390187290814,14347.415600730514,7.360664183681988,4.757173500255436,False
gf7_esri_0176,20.0,4192.32961837173,9938.12866881663,9.889232046313444,6.391432244676801,False
gf7_esri_0177,20.0,12981.6242356781,9526.533567127466,8.551292923621501,5.526596283998335,False
gf7_esri_0180,20.0,9150.545291603708,10052.157988022893,8.740930207930878,5.649202243758773,False
gf7_esri_0001,50.0,1305.6145014488266,6524.010920874056,11.40693227614064,7.372385062153435,False
gf7_esri_0002,50.0,5118.839510077198,4931.791021001378,11.02951857907897,7.128357901154909,False
gf7_esri_0004,50.0,1424.66752865522,6594.825161172959,11.411153343721002,7.37512451176413,False
gf7_esri_0005,50.0,8829.734343146984,9974.506771474009,11.248366557461873,7.269736666847845,False
gf7_esri_0006,50.0,12656.967364897699,9403.922542853108,15.280842133510157,9.8758392448919,False
gf7_esri_0008,50.0,16517.594139873127,14346.460972968416,12.383393101214415,8.003231158436575,False
gf7_esri_0011,50.0,8800.246897928859,9514.916601744819,12.1671457383332,7.86351632942898,False
gf7_esri_0014,50.0,12900.086529610664,14899.792380460556,11.600795252245895,7.497487255030462,False
gf7_esri_0015,50.0,8293.972387011774,1217.7796674571655,10.622833545727039,6.865439764603941,False
gf7_esri_0017,50.0,8895.49573092584,9833.996628557468,11.252310160144221,7.272282882717251,False
gf7_esri_0018,50.0,12563.33213481036,9526.008738040206,14.878028673812976,9.615509235754642,False
gf7_esri_0019,50.0,8713.20550735801,13639.110891798276,11.863350495615956,7.667213698776621,False
gf7_esri_0020,50.0,10784.622551035089,13793.317916743286,12.056173652471237,7.791806569173922,False
gf7_esri_0022,50.0,1126.8109628742695,7658.005128029952,11.393606455963782,7.3638072241405155,False
gf7_esri_0023,50.0,8747.569580806112,9677.078963543623,13.18892561918586,8.523896656250031,False
gf7_esri_0024,50.0,12727.866705718065,9288.556456453412,15.619308782421061,10.094583161396926,False
gf7_esri_0026,50.0,16198.530375167416,14502.94133354054,12.361444854090687,7.98904214665284,False
gf7_esri_0028,50.0,2068.349409898603,8812.767393286622,11.596194678854317,7.494662694664466,False
gf7_esri_0032,50.0,14451.50565942152,15202.668754745575,11.595641428832302,7.494135344148875,False
gf7_esri_0034,50.0,8630.771421823185,10037.68410415758,11.23635190841189,7.261970980583861,False
gf7_esri_0035,50.0,12841.350662046108,9345.622977382007,12.13442768240841,7.842342418299951,False
gf7_esri_0036,50.0,9112.213340275954,13768.803510779928,11.88923637252724,7.683974311072668,False
gf7_esri_0037,50.0,13013.756342204313,15049.45347601915,11.503972873439169,7.4349156155129945,False
gf7_esri_0038,50.0,8726.391241455407,1325.8180431330002,14.435806255190757,9.329718413394883,False
gf7_esri_0039,50.0,8791.930764401446,10191.918226417047,11.246137269996959,7.26830256718719,False
gf7_esri_0040,50.0,14659.798635053618,5869.848469158345,12.256130409225097,7.92093038438945,False
gf7_esri_0041,50.0,8832.735712467585,14134.031698567527,10.820917089741839,6.993502979186146,False
gf7_esri_0042,50.0,16075.947938874324,14576.619286882104,12.3530283681665,7.983604125222485,False
gf7_esri_0046,50.0,9206.149714569632,13897.893678813354,11.269689461678523,7.28353828250574,False
gf7_esri_0047,50.0,13639.747843411258,10991.249494437212,12.185596665224223,7.87540932688494,False
gf7_esri_0048,50.0,9111.762461352364,1922.7420210506352,15.825853618041215,10.228064324854232,False
gf7_esri_0050,50.0,9709.121158559738,9497.821148352408,11.3109626366294,7.310186060415699,False
gf7_esri_0051,50.0,9634.767492342537,13728.662484970366,10.698038496437345,6.914070036789926,False
gf7_esri_0052,50.0,16668.955144774674,14286.925924508258,11.739131885783976,7.586850672723256,False
gf7_esri_0054,50.0,8432.460867767892,9070.307413921353,10.119306097530172,6.540069214085444,False
gf7_esri_0056,50.0,8666.265918290546,13512.161750781188,11.860256161675611,7.665227573318264,False
gf7_esri_0057,50.0,13447.493714578733,15196.724294193195,14.783149964758904,9.554180563657926,False
gf7_esri_0058,50.0,9247.95932868685,2039.7721443015034,11.271797595708138,7.284835759845466,False
gf7_esri_0059,50.0,8612.695854856081,9725.083510586599,12.507899779876798,8.083757585734357,False
gf7_esri_0062,50.0,13298.10124400238,11570.634348091126,13.493489079444277,8.720663998071428,False
gf7_esri_0063,50.0,9157.105591907324,1800.2894842252317,17.32813532595414,11.19894974223733,False
gf7_esri_0064,50.0,8727.928568853144,9298.672638388185,10.64850062493211,6.882051497223973,False
gf7_esri_0066,50.0,9856.10678590683,13765.661007027027,11.3093114249484,7.309137525990565,False
gf7_esri_0067,50.0,16025.849964387213,12588.842641747302,11.0702050828588,7.1545426542090835,False
gf7_esri_0070,50.0,14922.305515248676,8518.09060688503,12.945825135642604,8.366694222908475,False
gf7_esri_0071,50.0,8514.190297859099,13193.327525033194,11.459814352850836,7.4064289255044455,False
gf7_esri_0072,50.0,12919.417634315916,15209.41723676261,14.074166311902106,9.095984810589735,False
gf7_esri_0073,50.0,8417.93341498357,1250.6813791333298,12.49167146357143,8.073255482742775,False
gf7_esri_0075,50.0,10226.405055601783,9441.178536145824,10.730727034059779,6.935173504131689,False
gf7_esri_0076,50.0,8818.274655593053,13547.23551033797,11.802031811764683,7.627596755538873,False
gf7_esri_0077,50.0,16015.836974563872,12415.68615339804,11.069555863652532,7.15411605549848,False
gf7_esri_0078,50.0,9098.070491762948,1640.1195799344423,12.554396521764103,8.113792338839563,False
gf7_esri_0080,50.0,10025.179816161579,10209.41070748276,11.319012940458677,7.315371391930138,False
gf7_esri_0081,50.0,9131.841792051835,13488.471175797735,13.905708571577732,8.987185037839227,False
gf7_esri_0082,50.0,12920.454802333326,14506.953329142887,12.178576910235384,7.870889486688614,False
gf7_esri_0084,50.0,8978.678866875918,10044.636902580483,10.697104415427038,6.913466548045807,False
gf7_esri_0085,50.0,12852.247646458243,6010.517657342591,11.49376915131713,7.428260881225986,False
gf7_esri_0086,50.0,9911.645875796137,11925.717772198763,10.713210687198574,6.923858716927895,False
gf7_esri_0088,50.0,8402.519942428748,1092.8464493261527,14.127013381602131,9.130170755698384,False
gf7_esri_0089,50.0,8551.785122388543,8988.609069376558,10.638647855976386,6.875686064260517,False
gf7_esri_0091,50.0,8492.290730643866,13612.640599714026,11.849037862341428,7.657986503381161,False
gf7_esri_0092,50.0,15724.46655107247,14959.56158443596,11.677733117125252,7.547186940566433,False
gf7_esri_0093,50.0,9284.752850632813,1909.4734973719824,10.678095066302722,6.901140490676522,False
gf7_esri_0094,50.0,8173.198071209314,9783.826047561635,11.830227913624,7.645800713837668,False
gf7_esri_0096,50.0,9494.126456448099,15032.372837179446,10.69044308894155,6.909177200656326,False
gf7_esri_0097,50.0,15988.708915513498,13033.07466888386,13.063956048687754,8.443071568534064,False
gf7_esri_0099,50.0,3686.34406143255,7269.703573447367,12.973930888066214,8.385062135279622,False
gf7_esri_0100,50.0,9919.520523603953,9373.677170912617,10.713347355691791,6.923942989701331,False
gf7_esri_0102,50.0,16231.66864691093,15111.99185545239,11.083408988108884,7.163068897889589,False
gf7_esri_0103,50.0,8426.744081546201,968.0637034010651,12.14894753754165,7.8517142672432065,False
gf7_esri_0104,50.0,9122.711451144567,9682.36369020904,11.891625491954349,7.685466208982235,False
