method,family,distance,grid_size,bits,quantization,weighting,search_radius_px,bytes_per_patch,compression_ratio,recall_0_5px,recall_1px,recall_2px,recall_5px,recall_at_1_0_5px,recall_at_1_1px,recall_at_1_5px,top1_matching_success_2px,recall_at_1_2px,integer_recall_1px,integer_recall_2px,recall_at_5_0_5px,recall_at_5_1px,recall_at_5_2px,recall_at_5_5px,rmse_px,median_error_px,p95_error_px,catastrophic_failure_rate_gt5px,catastrophic_failure_rate_gt10px,evaluated_pairs,failed_pairs
grid_mag_orientation_g16_m2_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,4,percentile,uniform,64,128.0,512.0,0.3125827814569536,0.6834437086092715,0.9324503311258279,0.9986754966887417,0.3125827814569536,0.6834437086092715,0.9986754966887417,0.9324503311258279,0.9324503311258279,0.5443708609271524,0.8993377483443709,0.32450331125827814,0.743046357615894,0.9894039735099338,1.0,1.1263975629756753,0.7651285782442644,2.1102412072070567,0.0013245033112582781,0.0,755,0
grid_mag_orientation_g16_m2_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,4,percentile,uniform,64,128.0,512.0,0.3456953642384106,0.7284768211920529,0.928476821192053,0.9973509933774835,0.3456953642384106,0.7284768211920529,0.9973509933774835,0.928476821192053,0.928476821192053,0.5827814569536424,0.9006622516556292,0.3655629139072848,0.7933774834437086,0.9894039735099338,1.0,1.1484034905089429,0.7078862932889484,2.202955960956278,0.0026490066225165563,0.0,755,0
grid_mag_orientation_g16_m1_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,4,percentile,uniform,64,128.0,512.0,0.3576158940397351,0.7218543046357616,0.9125827814569536,0.9960264900662251,0.3576158940397351,0.7218543046357616,0.9960264900662251,0.9125827814569536,0.9125827814569536,0.5973509933774834,0.9033112582781457,0.38145695364238413,0.7867549668874172,0.9947019867549669,1.0,1.2095810935011937,0.6964184145280298,2.6009925438044927,0.003973509933774834,0.0,755,0
grid_mag_orientation_g16_m4_o0_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,4,percentile,uniform,64,128.0,512.0,0.11390728476821192,0.3456953642384106,0.6741721854304635,0.9483443708609272,0.11390728476821192,0.3456953642384106,0.9483443708609272,0.6741721854304635,0.6741721854304635,0.2860927152317881,0.6384105960264901,0.15496688741721854,0.48874172185430464,0.9059602649006623,0.990728476821192,4.808152214285977,1.3286395521354857,5.012800175129826,0.051655629139072845,0.013245033112582781,755,0
grid_mag_orientation_g16_m2_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,5,percentile,uniform,64,160.0,409.6,0.35894039735099337,0.7496688741721854,0.952317880794702,0.9986754966887417,0.35894039735099337,0.7496688741721854,0.9986754966887417,0.952317880794702,0.952317880794702,0.6066225165562914,0.9205298013245033,0.37218543046357616,0.8172185430463577,0.9920529801324504,1.0,1.0269441062270572,0.6795892231189191,1.9889137169139688,0.0013245033112582781,0.0,755,0
grid_mag_orientation_g16_m1_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,5,percentile,uniform,64,160.0,409.6,0.37748344370860926,0.7562913907284768,0.9350993377483444,0.9960264900662251,0.37748344370860926,0.7562913907284768,0.9960264900662251,0.9350993377483444,0.9350993377483444,0.6185430463576159,0.9178807947019868,0.39602649006622515,0.8145695364238411,0.9960264900662251,1.0,1.091402166134461,0.6458190902935883,2.1562596924727955,0.003973509933774834,0.0,755,0
grid_mag_orientation_g16_m2_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,5,percentile,uniform,64,160.0,409.6,0.38543046357615895,0.7655629139072848,0.9271523178807947,0.9973509933774835,0.38543046357615895,0.7655629139072848,0.9973509933774835,0.9271523178807947,0.9271523178807947,0.6370860927152318,0.9125827814569536,0.4052980132450331,0.8304635761589404,0.9947019867549669,1.0,1.137220032694642,0.6573337632046177,2.4171283480797956,0.0026490066225165563,0.0,755,0
grid_mag_orientation_g16_m4_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,5,percentile,uniform,64,160.0,409.6,0.18675496688741722,0.4768211920529801,0.8119205298013245,0.9894039735099338,0.18675496688741722,0.4768211920529801,0.9894039735099338,0.8119205298013245,0.8119205298013245,0.38543046357615895,0.7721854304635761,0.2185430463576159,0.6026490066225165,0.9695364238410596,1.0,1.685684855715673,1.039331829139592,3.041981764414065,0.010596026490066225,0.0,755,0
grid_mag_orientation_g16_m4_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,5,percentile,uniform,64,160.0,409.6,0.14172185430463577,0.3933774834437086,0.7456953642384105,0.9708609271523179,0.14172185430463577,0.3933774834437086,0.9708609271523179,0.7456953642384105,0.7456953642384105,0.3218543046357616,0.6913907284768211,0.17748344370860927,0.5390728476821192,0.9443708609271523,0.9973509933774835,2.8597842424650617,1.1903791390038352,3.915948482727844,0.02913907284768212,0.006622516556291391,755,0
grid_mag_orientation_g16_m2_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,6,percentile,uniform,64,192.0,341.3333333333333,0.40397350993377484,0.7880794701986755,0.9443708609271523,0.9960264900662251,0.40397350993377484,0.7880794701986755,0.9960264900662251,0.9443708609271523,0.9443708609271523,0.6609271523178808,0.9271523178807947,0.4198675496688742,0.8397350993377484,0.9960264900662251,1.0,1.0720726461404952,0.6029419587161163,2.0306639748227155,0.003973509933774834,0.0,755,0
grid_mag_orientation_g16_m4_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,16,6,percentile,uniform,64,192.0,341.3333333333333,0.2675496688741722,0.5986754966887418,0.8847682119205298,0.9947019867549669,0.2675496688741722,0.5986754966887418,0.9947019867549669,0.8847682119205298,0.8847682119205298,0.4821192052980132,0.8529801324503311,0.2847682119205298,0.6993377483443709,0.9814569536423841,1.0,1.3974054020618831,0.8681072173421289,2.6977138649226093,0.005298013245033113,0.0,755,0
grid_mag_orientation_g16_m4_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,6,percentile,uniform,64,192.0,341.3333333333333,0.2,0.5165562913907285,0.8450331125827815,0.990728476821192,0.2,0.5165562913907285,0.990728476821192,0.8450331125827815,0.8450331125827815,0.40794701986754967,0.8119205298013245,0.22781456953642384,0.6304635761589404,0.9854304635761589,1.0,1.5660531700295033,0.9530948468538282,2.9188861834879756,0.009271523178807948,0.0,755,0
grid_mag_orientation_g16_m4_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,16,7,percentile,uniform,64,224.0,292.57142857142856,0.26490066225165565,0.6132450331125828,0.9006622516556292,0.9973509933774835,0.26490066225165565,0.6132450331125828,0.9973509933774835,0.9006622516556292,0.9006622516556292,0.4966887417218543,0.8622516556291391,0.2847682119205298,0.7165562913907285,0.9854304635761589,1.0,1.3074331884955825,0.8331928409671818,2.6053587952163757,0.0026490066225165563,0.0,755,0
